"Near Basaveshwar Circle, Near Basaveshwar Circle",5,2018
"Near Basaveshwar Circle Behind Freedom Bar, Near Basaveshwar Circle Behind Freedom Bar",5,2018
"Near Vasant Talkies, Near Vasant Talkies",5,2018
"Ramdev Galli, Ramdev Galli",10,2018
"Taluk Panchayat Premises, Taluk Panchayat Premises",11,2018
"JKD-BNT Road, Oppositte Taluk Panchayat Office, JKD-BNT Road, Oppositte Taluk Panchayat Office",11,2018
"Jamkhandi Town Limits, Jamkhandi Town Limits",3,2023
"Jamkhandi Town at Sabha Graphics, Jamkhandi Town at Sabha Graphics",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"On Road Old Tahashildar Office To Minividhansouda, On Road Old Tahashildar Office To Minividhansouda",4,2023
"Jamkhandi Town Limits, Jamkhandi Town Limits",4,2023
"At Function Place Near Hudko Colony, At Function Place Near Hudko Colony",4,2023
"Jamkhandi Hudco, Jamkhandi Hudco",4,2023
"Koramangala, Bengaluru, Koramangala, Bengaluru",4,2017
"Banjara Hills, Hyderabad, Banjara Hills, Hyderabad",2,2024
"BTM Layout, Bengaluru, BTM Layout, Bengaluru",5,2023
"Velachery, Chennai, Velachery, Chennai",1,2022
"Ameerpet, Hyderabad, Ameerpet, Hyderabad",3,2025
"Lajpat Nagar, Delhi, Lajpat Nagar, Delhi",6,2024
"Alambagh, Lucknow, Alambagh, Lucknow",7,2025
"MG Road, Pune, MG Road, Pune",2,2019
"Patparganj, Delhi, Patparganj, Delhi",5,2020
"Khar, Mumbai, Khar, Mumbai",3,2023
"Park Street, Kolkata, Park Street, Kolkata",6,2023
"Vasant Kunj, Delhi, Vasant Kunj, Delhi",1,2025
"Camp, Pune, Camp, Pune",4,2023
"Anand Vihar, Delhi, Anand Vihar, Delhi",7,2022
"New Friends Colony, Delhi, New Friends Colony, Delhi",5,2021
"Teynampet, Chennai, Teynampet, Chennai",2,2018
"Rajouri Garden, Delhi, Rajouri Garden, Delhi",4,2017
"Indiranagar, Bengaluru, Indiranagar, Bengaluru",6,2025
"Hazratganj, Lucknow, Hazratganj, Lucknow",3,2023
"Sector 18, Noida, Sector 18, Noida",7,2023
"Whitefield, Bengaluru, Whitefield, Bengaluru",2,2025
"Sion, Mumbai, Sion, Mumbai",1,2024
"Santacruz East, Mumbai, Santacruz East, Mumbai",5,2019
"Connaught Place, Delhi, Connaught Place, Delhi",3,2025
"DLF Phase 3, Gurugram, DLF Phase 3, Gurugram",6,2024
"Sector 10, Chandigarh, Sector 10, Chandigarh",2,2021
"Thane West, Mumbai, Thane West, Mumbai",7,2020
"Sector 50, Noida, Sector 50, Noida",1,2019
"Nungambakkam, Chennai, Nungambakkam, Chennai",5,2024
"Sector 21, Navi Mumbai, Sector 21, Navi Mumbai",4,2023
"MG Road, Kochi, MG Road, Kochi",3,2022
"Salt Lake, Kolkata, Salt Lake, Kolkata",2,2025
"Jayanagar, Bengaluru, Jayanagar, Bengaluru",6,2025
"DLF Phase 1, Gurugram, DLF Phase 1, Gurugram",1,2020
"Sector 7, Dwarka, Sector 7, Dwarka",3,2023
"Ashok Vihar, Delhi, Ashok Vihar, Delhi",4,2024
"Adyar, Chennai, Adyar, Chennai",5,2021
"Raja Park, Jaipur, Raja Park, Jaipur",6,2022
"Gandhinagar, Ahmedabad, Gandhinagar, Ahmedabad",1,2018
"Shivaji Nagar, Pune, Shivaji Nagar, Pune",2,2023
"Rohini, Delhi, Rohini, Delhi",4,2024
"Kamla Nagar, Delhi, Kamla Nagar, Delhi",5,2020
"Navrangpura, Ahmedabad, Navrangpura, Ahmedabad",3,2025
"Sanjay Place, Agra, Sanjay Place, Agra",1,2022
"Sector 1, Bhilai, Sector 1, Bhilai",7,2021
"Ambawadi, Ahmedabad, Ambawadi, Ahmedabad",2,2017
"Vashi, Navi Mumbai, Vashi, Navi Mumbai",3,2024
"Begumpet, Hyderabad, Begumpet, Hyderabad",5,2023
"Thillai Nagar, Trichy, Thillai Nagar, Trichy",4,2022
"Maninagar, Ahmedabad, Maninagar, Ahmedabad",4,2025
"Ambattur, Chennai, Ambattur, Chennai",3,2023
"Navrangpura, Ahmedabad, Navrangpura, Ahmedabad",5,2022
"Malviya Nagar, Delhi, Malviya Nagar, Delhi",2,2024
"Saheed Nagar, Bhubaneswar, Saheed Nagar, Bhubaneswar",1,2023
"Kestopur, Kolkata, Kestopur, Kolkata",3,2025
"Amalner Road, Jalgaon, Amalner Road, Jalgaon",4,2021
"Shivajinagar, Pune, Shivajinagar, Pune",5,2022
"Ameerpet, Hyderabad, Ameerpet, Hyderabad",3,2023
"Jhotwara, Jaipur, Jhotwara, Jaipur",2,2024
"Sector 8, Noida, Sector 8, Noida",5,2025
"Chowk, Varanasi, Chowk, Varanasi",4,2023
"Nehru Place, Delhi, Nehru Place, Delhi",2,2023
"Shastri Nagar, Kanpur, Shastri Nagar, Kanpur",3,2024
"Dilsukhnagar, Hyderabad, Dilsukhnagar, Hyderabad",4,2025
"Vadapalani, Chennai, Vadapalani, Chennai",1,2022
"Saras Baug, Pune, Saras Baug, Pune",5,2023
"Ellis Bridge, Ahmedabad, Ellis Bridge, Ahmedabad",2,2023
"Begumpet, Hyderabad, Begumpet, Hyderabad",3,2024
"Teynampet, Chennai, Teynampet, Chennai",5,2025
"RK Beach Road, Visakhapatnam, RK Beach Road, Visakhapatnam",4,2025
"Ajni Square, Nagpur, Ajni Square, Nagpur",2,2022
"Vijayanagar, Bengaluru, Vijayanagar, Bengaluru",4,2024
"Adyar, Chennai, Adyar, Chennai",3,2025
"Navi Peth, Pune, Navi Peth, Pune",2,2023
"Mahatma Nagar, Nashik, Mahatma Nagar, Nashik",1,2024
"Sector 18, Noida, Sector 18, Noida",4,2023
"Pandri, Raipur, Pandri, Raipur",3,2025
"Vidyaranyapura, Bengaluru, Vidyaranyapura, Bengaluru",5,2023
"Seshadripuram, Bengaluru, Seshadripuram, Bengaluru",2,2021
"Anna Salai, Chennai, Anna Salai, Chennai",4,2022
"Dharampeth, Nagpur, Dharampeth, Nagpur",3,2025
"Sayajigunj, Vadodara, Sayajigunj, Vadodara",1,2023
"Sector 44, Gurugram, Sector 44, Gurugram",4,2024
"Kondhwa, Pune, Kondhwa, Pune",2,2023
"Sanjay Place, Agra, Sanjay Place, Agra",5,2022
"Gariahat, Kolkata, Gariahat, Kolkata",3,2023
"Abids, Hyderabad, Abids, Hyderabad",2,2024
"Majestic, Bengaluru, Majestic, Bengaluru",1,2025
"MG Road, Indore, MG Road, Indore",4,2022
"Tilak Nagar, Delhi, Tilak Nagar, Delhi",5,2023
"Arumbakkam, Chennai, Arumbakkam, Chennai",2,2023
"Chandpole, Jaipur, Chandpole, Jaipur",4,2024
"Law Garden, Ahmedabad, Law Garden, Ahmedabad",3,2025
"Boring Canal Road, Patna, Boring Canal Road, Patna",5,2023
"Ratanada, Jodhpur, Ratanada, Jodhpur",3,2025
"College Road, Nashik, College Road, Nashik",2,2023
"Gandhipuram, Coimbatore, Gandhipuram, Coimbatore",4,2024
"Manek Chowk, Ahmedabad, Manek Chowk, Ahmedabad",5,2022
"Rajendra Nagar, Ghaziabad, Rajendra Nagar, Ghaziabad",4,2023
"Sector 15, Chandigarh, Sector 15, Chandigarh",3,2024
"Clock Tower, Dehradun, Clock Tower, Dehradun",2,2022
"Chowk Bazaar, Bareilly, Chowk Bazaar, Bareilly",5,2025
"Alambagh, Lucknow, Alambagh, Lucknow",3,2024
"Lalbagh, Lucknow, Lalbagh, Lucknow",2,2023
"Surajkund, Faridabad, Surajkund, Faridabad",4,2024
"Gandhi Nagar, Jammu, Gandhi Nagar, Jammu",5,2023
"Rajouri Garden, Delhi, Rajouri Garden, Delhi",4,2025
"Ballabhgarh, Faridabad, Ballabhgarh, Faridabad",3,2022
"Krishna Nagar, Delhi, Krishna Nagar, Delhi",2,2023
"Patel Nagar, Ghaziabad, Patel Nagar, Ghaziabad",1,2024
"Subhash Chowk, Rohtak, Subhash Chowk, Rohtak",3,2025
"Basti Adda, Jalandhar, Basti Adda, Jalandhar",5,2023
"Raiwala, Haridwar, Raiwala, Haridwar",2,2022
"Shastri Nagar, Meerut, Shastri Nagar, Meerut",4,2025
"Rajpur Road, Dehradun, Rajpur Road, Dehradun",3,2023
"Dariba Kalan, Delhi, Dariba Kalan, Delhi",5,2024
"Guru Gobind Singh Marg, Amritsar, Guru Gobind Singh Marg, Amritsar",2,2023
"Model Town, Ludhiana, Model Town, Ludhiana",4,2022
"Sector 12, Panchkula, Sector 12, Panchkula",3,2024
"Kavi Nagar, Ghaziabad, Kavi Nagar, Ghaziabad",1,2023
"Civil Lines, Bareilly, Civil Lines, Bareilly",5,2025
"Kamla Nagar, Agra, Kamla Nagar, Agra",2,2024
"GMS Road, Dehradun, GMS Road, Dehradun",4,2025
"Rohini Sector 7, Delhi, Rohini Sector 7, Delhi",3,2023
"Golghar, Gorakhpur, Golghar, Gorakhpur",2,2022
"Railway Road, Saharanpur, Railway Road, Saharanpur",3,2023
"Rai Market, Ambala, Rai Market, Ambala",5,2024
"Sector 7, Karnal, Sector 7, Karnal",4,2023
"Chandni Chowk, Delhi, Chandni Chowk, Delhi",4,2025
"Preet Vihar, Delhi, Preet Vihar, Delhi",3,2022
"Brahampuri, Meerut, Brahampuri, Meerut",2,2023
"Vikas Nagar, Lucknow, Vikas Nagar, Lucknow",3,2024
"Bhimtal Road, Haldwani, Bhimtal Road, Haldwani",5,2023
"Bara Hindu Rao, Delhi, Bara Hindu Rao, Delhi",2,2023
"Indira Nagar, Lucknow, Indira Nagar, Lucknow",4,2024
"Rani Bagh, Delhi, Rani Bagh, Delhi",3,2022
"Jwalapur, Haridwar, Jwalapur, Haridwar",2,2025
"Transport Nagar, Kanpur, Transport Nagar, Kanpur",4,2023
"Rampur Garden, Bareilly, Rampur Garden, Bareilly",5,2023
"Sector 9, Noida, Sector 9, Noida",2,2023
"Tilak Nagar, Amritsar, Tilak Nagar, Amritsar",3,2024
"Sector 19, Chandigarh, Sector 19, Chandigarh",1,2025
"Nirala Nagar, Lucknow, Nirala Nagar, Lucknow",2,2023
"Ajabpur Kalan, Dehradun, Ajabpur Kalan, Dehradun",4,2022
"Shyam Nagar, Kanpur, Shyam Nagar, Kanpur",4,2023
"MP Nagar, Bhopal, MP Nagar, Bhopal",3,2024
"Indrapuri, Bhopal, Indrapuri, Bhopal",2,2023
"Thatipur, Gwalior, Thatipur, Gwalior",4,2025
"Lashkar, Gwalior, Lashkar, Gwalior",3,2023
"Patel Nagar, Indore, Patel Nagar, Indore",5,2024
"Rajwada, Indore, Rajwada, Indore",4,2023
"Ashok Nagar, Ujjain, Ashok Nagar, Ujjain",3,2024
"Freeganj, Ujjain, Freeganj, Ujjain",2,2025
"Civil Lines, Jabalpur, Civil Lines, Jabalpur",4,2023
"Ganjipura, Jabalpur, Ganjipura, Jabalpur",3,2023
"Tifra, Bilaspur, Tifra, Bilaspur",2,2024
"Telibandha, Raipur, Telibandha, Raipur",3,2023
"Pandri Market, Raipur, Pandri Market, Raipur",4,2025
"Budhapara, Raipur, Budhapara, Raipur",2,2023
"Supela, Bhilai, Supela, Bhilai",3,2024
"Kosa Nagar, Bhilai, Kosa Nagar, Bhilai",2,2025
"Power House, Bhilai, Power House, Bhilai",4,2023
"Khamtarai, Raipur, Khamtarai, Raipur",5,2024
"Ravi Shankar Nagar, Bilaspur, Ravi Shankar Nagar, Bilaspur",3,2025
"Gole Bazar, Durg, Gole Bazar, Durg",2,2023
"Shankar Nagar, Raipur, Shankar Nagar, Raipur",3,2024
"Ramnagar, Nagpur, Ramnagar, Nagpur",4,2023
"Dhantoli, Nagpur, Dhantoli, Nagpur",5,2025
"Sitabuldi, Nagpur, Sitabuldi, Nagpur",2,2023
"Lakadganj, Nagpur, Lakadganj, Nagpur",3,2024
"Gole Market, Seoni, Gole Market, Seoni",2,2023
"Patel Chowk, Satna, Patel Chowk, Satna",4,2024
"Chaurai Bazar, Chhindwara, Chaurai Bazar, Chhindwara",3,2023
"New Katni Junction, Katni, New Katni Junction, Katni",3,2025
"Gandhi Nagar, Sagar, Gandhi Nagar, Sagar",2,2023
"Shastri Nagar, Rewa, Shastri Nagar, Rewa",5,2024
"City Center, Guna, City Center, Guna",2,2023
"Durga Chowk, Dhamtari, Durga Chowk, Dhamtari",3,2024
"Nehru Nagar, Raigarh, Nehru Nagar, Raigarh",4,2023
"Tagore Chowk, Korba, Tagore Chowk, Korba",3,2023
"Ambikapur Market, Ambikapur, Ambikapur Market, Ambikapur",2,2025
"Sadar Bazaar, Betul, Sadar Bazaar, Betul",4,2024
"Collectorate Road, Hoshangabad, Collectorate Road, Hoshangabad",2,2023
"Sarafa Chowk, Khandwa, Sarafa Chowk, Khandwa",3,2023
"Chhawani, Shivpuri, Chhawani, Shivpuri",2,2024
"Khajrana, Indore, Khajrana, Indore",3,2023
"Kolar Road, Bhopal, Kolar Road, Bhopal",2,2025
"Bus Stand Area, Dewas, Bus Stand Area, Dewas",4,2024
"Shahdol Junction, Shahdol, Shahdol Junction, Shahdol",1,2023
"Mission Chowk, Balaghat, Mission Chowk, Balaghat",3,2025
"Siyaganj Market, Indore, Siyaganj Market, Indore",5,2023
"Rajendra Nagar, Ujjain, Rajendra Nagar, Ujjain",3,2024
"Guru Nanak Ward, Itarsi, Guru Nanak Ward, Itarsi",2,2023
"Harda Road, Hoshangabad, Harda Road, Hoshangabad",4,2023
