"IN FRONT OF SBM BADAMI, IN FRONT OF SBM BADAMI",7,2016
"Badami Banashankari Roda Kalidas Collage Badami, Badami Banashankari Roda Kalidas Collage Badami",7,2016
"In Bhimavva Petrol Pump of Kulgeri Cross, In Bhimavva Petrol Pump of Kulgeri Cross",7,2016
"Infront of Complainants hotel Banashankari, Infront of Complainants hotel Banashankari",7,2016
"In Hire Nasabi Cross, In Hire Nasabi Cross",8,2016
"In Hebballi Village, In Hebballi Village",8,2016
"In Ganapati Cross of Cholachgudda Village, In Ganapati Cross of Cholachgudda Village",8,2016
"Near Narasapur Village, Near Narasapur Village",9,2016
"In Front of Banashankari hotel Badami, In Front of Banashankari hotel Badami",10,2016
"Near Govt Hospital Badami, Near Govt Hospital Badami",10,2016
"HANAPUR CROSSE NANDIKESHWAR, HANAPUR CROSSE NANDIKESHWAR",11,2016
"NEAR CHOLACHAGUDDA VILLAGE, NEAR CHOLACHAGUDDA VILLAGE",11,2016
"INFRONT OF BANASHANKARI TRUST OFFICE, INFRONT OF BANASHANKARI TRUST OFFICE",11,2016
"Near Lakhamapr Village, Near Lakhamapr Village",11,2016
"In Front of Complainanat house of Hiremuchalagudda, In Front of Complainanat house of Hiremuchalagudda",12,2016
"NEAR HEBBALLI BUS STOP, NEAR HEBBALLI BUS STOP",12,2016
"CHALUKYA NAGAR BADAMI, CHALUKYA NAGAR BADAMI",1,2017
"ADAGAL VILLAGE, ADAGAL VILLAGE",1,2017
"BRAHMANAND TEMPLE GOVINAKOPPA, BRAHMANAND TEMPLE GOVINAKOPPA",1,2017
"BRAHMANAND TEMPLE GOVANAKOPPA, BRAHMANAND TEMPLE GOVANAKOPPA",1,2017
"ASHRAY COLONY BADAMI, ASHRAY COLONY BADAMI",3,2017
"BADAMI BUS STAND, BADAMI BUS STAND",4,2017
"Huligemman Kolla of B.N Jalihal, Huligemman Kolla of B.N Jalihal",11,2017
"DHANUSH PETROL PUMP HALAKURKI, DHANUSH PETROL PUMP HALAKURKI",12,2017
"In Goudappa Balaganur's Field of Muttalageri, In Goudappa Balaganur's Field of Muttalageri",1,2018
"RAMADURGA CROSS IN BADAMI, RAMADURGA CROSS IN BADAMI",2,2018
"INFRONR OF GURU SADASHIVA BANK BADAMI, INFRONR OF GURU SADASHIVA BANK BADAMI",2,2018
"In Badami Bus Stand, In Badami Bus Stand",3,2018
"In Neelagund Village, In Neelagund Village",4,2018
"Near Hosur cross Jalihal, Near Hosur cross Jalihal",4,2018
"BADAMI BUS STOP, BADAMI BUS STOP",4,2018
"NAGARAL VILLAGE, NAGARAL VILLAGE",6,2018
"Near Malaprabha River of Cholachagudda, Near Malaprabha River of Cholachagudda",7,2018
"Narasapur Road, Narasapur Road",7,2018
"BADAMI COURT, BADAMI COURT",7,2018
"Cholachagudda Village, Cholachagudda Village",8,2018
"Near Kittali Village, Near Kittali Village",8,2018
"KITTALI LIMITS, KITTALI LIMITS",9,2018
"KITTALI LIMITS, KITTALI LIMITS",9,2018
"BELUR VILLAGE, BELUR VILLAGE",10,2018
"GANAPATI CROSS CHOLACHAGUDDA VILLAGE, GANAPATI CROSS CHOLACHAGUDDA VILLAGE",10,2018
"JAKANUR ARILWAY STATION IN COMPLAINANT FIELD, JAKANUR ARILWAY STATION IN COMPLAINANT FIELD",10,2018
"In Hebballi KEB, In Hebballi KEB",10,2018
"In Kulageri Cross, In Kulageri Cross",11,2018
"Malaprbha River Near Taminal Village, Malaprbha River Near Taminal Village",11,2018
"In Anand Nagar Badami, In Anand Nagar Badami",2,2019
"IN BADAMI BUS STAND, IN BADAMI BUS STAND",3,2019
"Sector 5, Salt Lake, Sector 5, Salt Lake",3,2025
"Boring Road, Patna, Boring Road, Patna",4,2024
"Charbagh, Lucknow, Charbagh, Lucknow",5,2023
"Paldi, Ahmedabad, Paldi, Ahmedabad",2,2022
"South City, Kolkata, South City, Kolkata",4,2021
"Mehdipatnam, Hyderabad, Mehdipatnam, Hyderabad",3,2020
"Sector 17, Chandigarh, Sector 17, Chandigarh",1,2019
"Chandni Chowk, Delhi, Chandni Chowk, Delhi",5,2018
"Choolaimedu, Chennai, Choolaimedu, Chennai",2,2025
"Chinchwad, Pune, Chinchwad, Pune",6,2023
"New Market, Bhopal, New Market, Bhopal",7,2022
"Hiranandani, Thane, Hiranandani, Thane",4,2024
"Sector 29, Gurugram, Sector 29, Gurugram",5,2025
"Church Street, Bengaluru, Church Street, Bengaluru",3,2023
"Rajaji Nagar, Bengaluru, Rajaji Nagar, Bengaluru",1,2024
"Borivali West, Mumbai, Borivali West, Mumbai",4,2025
"Chikkadpally, Hyderabad, Chikkadpally, Hyderabad",6,2021
"Peelamedu, Coimbatore, Peelamedu, Coimbatore",3,2023
"Koti, Hyderabad, Koti, Hyderabad",5,2022
"Perambur, Chennai, Perambur, Chennai",2,2024
"Bashir Bagh, Hyderabad, Bashir Bagh, Hyderabad",4,2020
"Viman Nagar, Pune, Viman Nagar, Pune",2,2025
"Triplicane, Chennai, Triplicane, Chennai",1,2021
"Rajarhat, Kolkata, Rajarhat, Kolkata",5,2022
"Kankanady, Mangalore, Kankanady, Mangalore",3,2025
"Saket, Delhi, Saket, Delhi",4,2024
"Mulund East, Mumbai, Mulund East, Mumbai",6,2023
"Shivaji Chowk, Nashik, Shivaji Chowk, Nashik",3,2025
"Sector 9, Chandigarh, Sector 9, Chandigarh",2,2023
"Chirala Road, Guntur, Chirala Road, Guntur",5,2025
"Aliganj, Lucknow, Aliganj, Lucknow",3,2024
"Anna Nagar, Madurai, Anna Nagar, Madurai",1,2022
"Bistupur, Jamshedpur, Bistupur, Jamshedpur",4,2023
"Pandeshwar, Mangalore, Pandeshwar, Mangalore",2,2020
"Satya Nagar, Bhubaneswar, Satya Nagar, Bhubaneswar",4,2025
"Sector 14, Gurugram, Sector 14, Gurugram",1,2024
"Bairagarh, Bhopal, Bairagarh, Bhopal",6,2025
"Alwarpet, Chennai, Alwarpet, Chennai",3,2023
"Tilak Road, Pune, Tilak Road, Pune",2,2021
"R.S. Puram, Coimbatore, R.S. Puram, Coimbatore",4,2025
"Kharghar, Navi Mumbai, Kharghar, Navi Mumbai",1,2022
"Jagat Farm, Greater Noida, Jagat Farm, Greater Noida",5,2023
"Anand Bazar, Indore, Anand Bazar, Indore",3,2024
"Kamla Nagar, Agra, Kamla Nagar, Agra",6,2023
"Chowringhee, Kolkata, Chowringhee, Kolkata",4,2023
"Jubilee Hills, Hyderabad, Jubilee Hills, Hyderabad",2,2022
"Sector 22, Panchkula, Sector 22, Panchkula",5,2025
"Vastrapur, Ahmedabad, Vastrapur, Ahmedabad",4,2024
"Tilak Nagar, Jaipur, Tilak Nagar, Jaipur",3,2021
"Karol Bagh, Delhi, Karol Bagh, Delhi",5,2024
"Ulsoor, Bengaluru, Ulsoor, Bengaluru",1,2023
